query_id,session_id,timestamp,trimester,query_text,topic_category,guardrail_triggered,guardrail_type,response_quality,language,country_region
q-0747-2026,f2282438657c2a4c,2026-01-30T01:30:00Z,T2,What foods can I manage if I feel nauseated?,nutrition,False,,,en,UG-C
q-0748-2026,0fd93cf8eecec280,2026-01-30T21:45:00Z,T1,Is it normal to feel cramping at 11 weeks?,symptoms,False,,negative,sw,KE-MSA
q-0749-2026,4acc473210662a0f,2025-12-31T09:45:00Z,T3,Is it normal to feel cramping at 11 weeks?,symptoms,False,,negative,en,TZ-DAR
q-0750-2026,8e87eff5a450602b,2026-01-29T08:45:00Z,T3,Is it normal to feel cramping at 11 weeks?,symptoms,False,,positive,en,KE-MSA
q-0751-2026,08475182ad94e7eb,2026-04-01T00:45:00Z,T3,I feel anxious most days. What should I do?,mental_health,False,,,sw,TZ-DAR
q-0752-2026,efdb04054d2c0cc9,2026-01-09T16:15:00Z,T3,What should I prepare before labour starts?,birth_prep,False,,negative,en,TZ-DAR
q-0753-2026,ad37b6c7d47cb03b,2026-02-13T16:45:00Z,T3,I have heavy bleeding and dizziness.,emergency,True,emergency,,sw,KE-MSA
q-0754-2026,1064b8df54baa6cf,2026-01-19T05:15:00Z,T2,What should I prepare before labour starts?,birth_prep,False,,positive,en,TZ-DAR
q-0755-2026,d0452f9db95c2f43,2026-03-23T15:30:00Z,T2,Is it normal to feel cramping at 11 weeks?,symptoms,False,,,sw,KE-NRB
q-0756-2026,b3f727bc8fac8eaa,2026-04-02T12:45:00Z,T1,Is it normal to feel cramping at 11 weeks?,symptoms,False,,positive,en,KE-NRB
q-0757-2026,3314d987c58d2c2b,2026-02-02T23:00:00Z,T2,I have heavy bleeding and dizziness.,emergency,True,emergency,negative,en,KE-MSA
q-0758-2026,61b7956bb851d3e2,2026-03-13T12:30:00Z,T1,I feel anxious most days. What should I do?,mental_health,False,,,en,KE-MSA
q-0759-2026,97aa5f12a656fb21,2026-02-09T10:00:00Z,T1,What should I prepare before labour starts?,birth_prep,False,,,sw,KE-MSA
q-0760-2026,06963a25173871d8,2026-04-30T11:45:00Z,T3,What foods can I manage if I feel nauseated?,nutrition,False,,,en,TZ-DAR
q-0761-2026,73f06c2bfdbddee6,2026-03-31T03:00:00Z,T1,I feel anxious most days. What should I do?,mental_health,False,,negative,en,KE-NRB
q-0762-2026,7b3c9d89fc65e1c8,2025-12-30T00:00:00Z,T2,What foods can I manage if I feel nauseated?,nutrition,False,,negative,sw,KE-NRB
q-0763-2026,2ceb14b30fcf4986,2026-03-10T09:30:00Z,T2,I have heavy bleeding and dizziness.,emergency,True,emergency,positive,sw,KE-NRB
q-0764-2026,f12fde5467d51203,2025-12-24T07:30:00Z,T1,I have heavy bleeding and dizziness.,emergency,True,emergency,positive,sw,KE-NRB
q-0765-2026,aa544a1ab3f21f62,2025-12-03T05:45:00Z,T3,Is it normal to feel cramping at 11 weeks?,symptoms,False,,,en,KE-NRB
q-0766-2026,fed0e509ead72888,2026-02-07T21:00:00Z,T3,I feel anxious most days. What should I do?,mental_health,False,,,sw,KE-NRB
q-0767-2026,5d4ce44655a44560,2026-05-07T13:45:00Z,T2,I have heavy bleeding and dizziness.,emergency,True,emergency,,sw,KE-NRB
q-0768-2026,1400b5113f0b3716,2026-01-28T21:15:00Z,T2,Is it normal to feel cramping at 11 weeks?,symptoms,False,,,sw,KE-MSA
q-0769-2026,0aa6aa959f8b1e78,2026-01-27T01:00:00Z,T2,Is it normal to feel cramping at 11 weeks?,symptoms,False,,negative,sw,KE-MSA
q-0770-2026,d5db1ea6e7952ad2,2026-05-25T08:45:00Z,T3,I have heavy bleeding and dizziness.,emergency,True,emergency,negative,sw,TZ-DAR
q-0771-2026,af91db415c2c8a6b,2026-05-26T01:15:00Z,T2,What foods can I manage if I feel nauseated?,nutrition,False,,positive,en,KE-NRB
q-0772-2026,f0fcfc137f40b4b4,2026-01-14T13:00:00Z,T1,I have heavy bleeding and dizziness.,emergency,True,emergency,negative,sw,TZ-DAR
q-0773-2026,050d30da52ab881f,2025-12-03T09:30:00Z,T1,What foods can I manage if I feel nauseated?,nutrition,False,,,sw,TZ-DAR
q-0774-2026,d5890da841450ae7,2026-05-02T19:30:00Z,T3,I have heavy bleeding and dizziness.,emergency,True,emergency,,sw,KE-MSA
q-0775-2026,e936aea7e99fb18b,2026-05-08T19:00:00Z,T2,What foods can I manage if I feel nauseated?,nutrition,False,,positive,en,KE-MSA
q-0776-2026,f964fb6d67152a0e,2026-04-03T08:15:00Z,T1,What should I prepare before labour starts?,birth_prep,False,,positive,sw,TZ-DAR
q-0777-2026,1d9586c49e4f7a5f,2026-01-11T10:30:00Z,T1,What should I prepare before labour starts?,birth_prep,False,,,en,TZ-DAR
q-0778-2026,0890c53cc1f90b57,2026-03-28T19:30:00Z,T1,I feel anxious most days. What should I do?,mental_health,False,,,sw,UG-C
q-0779-2026,953acf24a7024f89,2026-03-17T08:15:00Z,T3,What foods can I manage if I feel nauseated?,nutrition,False,,positive,en,KE-NRB
q-0780-2026,35c0fa9a81952e75,2026-03-08T20:30:00Z,T1,Is it normal to feel cramping at 11 weeks?,symptoms,False,,negative,sw,UG-C
q-0781-2026,ca58d4b57b23e83d,2026-02-22T03:15:00Z,T3,Is it normal to feel cramping at 11 weeks?,symptoms,False,,,sw,UG-C
q-0782-2026,6e878552ad8c0637,2026-04-05T15:30:00Z,T1,What foods can I manage if I feel nauseated?,nutrition,False,,positive,en,TZ-DAR
q-0783-2026,9a7ef2e90b8929b6,2026-01-29T10:15:00Z,T1,What foods can I manage if I feel nauseated?,nutrition,False,,negative,en,KE-MSA
q-0784-2026,283ce82c180d3687,2026-03-28T08:15:00Z,T2,What foods can I manage if I feel nauseated?,nutrition,False,,positive,en,UG-C
q-0785-2026,204d98478426b885,2026-02-06T10:45:00Z,T3,What should I prepare before labour starts?,birth_prep,False,,positive,en,TZ-DAR
q-0786-2026,c352b273d392f510,2026-02-21T00:00:00Z,T1,What foods can I manage if I feel nauseated?,nutrition,False,,negative,sw,UG-C
q-0787-2026,6be2dbe34dce8f4c,2026-01-14T01:30:00Z,T3,I have heavy bleeding and dizziness.,emergency,True,emergency,,en,UG-C
q-0788-2026,5e82a68804a564ef,2025-12-05T17:15:00Z,T2,Is it normal to feel cramping at 11 weeks?,symptoms,False,,,sw,KE-MSA
q-0789-2026,136d84e5516ff763,2026-02-28T16:45:00Z,T3,I have heavy bleeding and dizziness.,emergency,True,emergency,,en,KE-MSA
q-0790-2026,3214f3e605286349,2026-02-07T05:30:00Z,T1,What should I prepare before labour starts?,birth_prep,False,,,sw,KE-MSA
q-0791-2026,e437acd88e0d7cdc,2026-01-13T01:30:00Z,T1,What should I prepare before labour starts?,birth_prep,False,,negative,en,KE-MSA
q-0792-2026,0bb668418fb7cb54,2026-04-06T22:00:00Z,T1,What should I prepare before labour starts?,birth_prep,False,,negative,sw,UG-C
q-0793-2026,99a6ff3cea184bf0,2026-05-06T11:15:00Z,T1,Is it normal to feel cramping at 11 weeks?,symptoms,False,,positive,sw,KE-NRB
q-0794-2026,887c1587d9d74721,2026-05-03T09:45:00Z,T2,What foods can I manage if I feel nauseated?,nutrition,False,,negative,sw,TZ-DAR
q-0795-2026,db808f40a5b055dd,2025-11-30T21:45:00Z,T3,I feel anxious most days. What should I do?,mental_health,False,,positive,sw,KE-NRB
q-0796-2026,bb3a3d80d21fbf93,2025-12-27T18:45:00Z,T2,What foods can I manage if I feel nauseated?,nutrition,False,,positive,en,UG-C
q-0797-2026,0fd5b0aa4b37bdfb,2026-04-10T17:00:00Z,T3,What foods can I manage if I feel nauseated?,nutrition,False,,positive,en,KE-MSA
q-0798-2026,369cd25b0f829bef,2026-03-04T14:30:00Z,T2,I feel anxious most days. What should I do?,mental_health,False,,positive,sw,TZ-DAR
q-0799-2026,eb142bbbdc93423c,2026-03-03T03:15:00Z,T2,I have heavy bleeding and dizziness.,emergency,True,emergency,,sw,TZ-DAR
q-0800-2026,3b8de2afadf7474f,2026-04-18T00:15:00Z,T1,What foods can I manage if I feel nauseated?,nutrition,False,,negative,sw,UG-C
q-0801-2026,90850cba0cde6790,2025-12-28T18:45:00Z,T1,I have heavy bleeding and dizziness.,emergency,True,emergency,positive,en,KE-NRB
q-0802-2026,1d60185f51d47841,2026-01-04T21:45:00Z,T1,What should I prepare before labour starts?,birth_prep,False,,positive,sw,KE-MSA
q-0803-2026,9e60129d147a53da,2026-03-21T10:00:00Z,T3,I feel anxious most days. What should I do?,mental_health,False,,positive,sw,KE-MSA
q-0804-2026,050794feed553934,2026-04-19T19:15:00Z,T3,I feel anxious most days. What should I do?,mental_health,False,,positive,sw,KE-MSA
q-0805-2026,b8eb7d98a2bfa150,2026-02-20T00:30:00Z,T3,I feel anxious most days. What should I do?,mental_health,False,,,en,TZ-DAR
q-0806-2026,327f4329adbc7b1c,2025-11-29T15:00:00Z,T2,I feel anxious most days. What should I do?,mental_health,False,,positive,en,TZ-DAR
q-0807-2026,6e59d13f96ed31e0,2026-05-24T11:45:00Z,T3,What foods can I manage if I feel nauseated?,nutrition,False,,,sw,TZ-DAR
q-0808-2026,c824cb2bd27d5b50,2025-12-18T01:45:00Z,T2,What foods can I manage if I feel nauseated?,nutrition,False,,,sw,KE-NRB
q-0809-2026,931e1a605cbb657f,2026-03-07T05:00:00Z,T1,What foods can I manage if I feel nauseated?,nutrition,False,,,sw,KE-NRB
q-0810-2026,b892b1ddef69a536,2026-05-04T00:45:00Z,T1,I feel anxious most days. What should I do?,mental_health,False,,positive,sw,KE-MSA
q-0811-2026,6accd4604752aa56,2026-02-14T00:15:00Z,T3,What foods can I manage if I feel nauseated?,nutrition,False,,negative,en,UG-C
q-0812-2026,5258eabefdef6a1b,2026-01-18T09:30:00Z,T3,I feel anxious most days. What should I do?,mental_health,False,,negative,en,TZ-DAR
q-0813-2026,d2a9aec12d4b65e1,2026-04-07T05:45:00Z,T1,What foods can I manage if I feel nauseated?,nutrition,False,,,sw,TZ-DAR
q-0814-2026,3ea06b4a83a56b35,2026-01-04T07:00:00Z,T1,What should I prepare before labour starts?,birth_prep,False,,,en,KE-NRB
q-0815-2026,85494652a1f51b7e,2026-01-16T09:15:00Z,T1,I have heavy bleeding and dizziness.,emergency,True,emergency,positive,sw,TZ-DAR
q-0816-2026,825c31f71d358d01,2026-01-16T22:30:00Z,T2,I have heavy bleeding and dizziness.,emergency,True,emergency,positive,en,KE-NRB
q-0817-2026,9a2cf6e23619345d,2026-05-11T16:45:00Z,T1,I feel anxious most days. What should I do?,mental_health,False,,negative,sw,KE-MSA
q-0818-2026,4129e75dde896d54,2025-12-01T07:00:00Z,T1,I feel anxious most days. What should I do?,mental_health,False,,positive,en,TZ-DAR
q-0819-2026,e8e13319904a58fc,2025-12-01T14:30:00Z,T3,I have heavy bleeding and dizziness.,emergency,True,emergency,negative,en,KE-MSA
q-0820-2026,50cf73e0455c1800,2025-12-03T06:00:00Z,T1,Is it normal to feel cramping at 11 weeks?,symptoms,False,,positive,en,TZ-DAR
q-0821-2026,eb03c8558d55005a,2026-02-02T00:30:00Z,T1,I feel anxious most days. What should I do?,mental_health,False,,positive,en,KE-MSA
q-0822-2026,384b57636f95e49a,2026-01-13T17:00:00Z,T2,What should I prepare before labour starts?,birth_prep,False,,positive,sw,KE-MSA
q-0823-2026,937bbcf42af87bef,2026-04-02T00:30:00Z,T2,Is it normal to feel cramping at 11 weeks?,symptoms,False,,positive,sw,UG-C
q-0824-2026,4603b16c73ac0338,2026-04-15T12:00:00Z,T2,What foods can I manage if I feel nauseated?,nutrition,False,,,en,KE-NRB
q-0825-2026,13ed88d09dc9e729,2026-03-31T03:00:00Z,T2,I feel anxious most days. What should I do?,mental_health,False,,positive,en,TZ-DAR
q-0826-2026,d8107fbd291f647e,2026-04-11T10:00:00Z,T3,I feel anxious most days. What should I do?,mental_health,False,,positive,sw,KE-MSA
q-0827-2026,551865276392504d,2026-01-08T20:00:00Z,T1,What foods can I manage if I feel nauseated?,nutrition,False,,positive,en,TZ-DAR
q-0828-2026,a3c59560b99dc029,2026-05-20T18:00:00Z,T1,Is it normal to feel cramping at 11 weeks?,symptoms,False,,,sw,KE-NRB
q-0829-2026,f3a5db34e919e54f,2026-02-17T19:45:00Z,T2,Is it normal to feel cramping at 11 weeks?,symptoms,False,,positive,en,TZ-DAR
q-0830-2026,39a64e6436b0cfd1,2026-01-21T04:45:00Z,T2,Is it normal to feel cramping at 11 weeks?,symptoms,False,,positive,en,UG-C
q-0831-2026,d360966d900b8f4f,2025-11-30T22:00:00Z,T1,I have heavy bleeding and dizziness.,emergency,True,emergency,negative,en,UG-C
q-0832-2026,e82efd91d28df613,2026-04-05T11:00:00Z,T1,What foods can I manage if I feel nauseated?,nutrition,False,,positive,sw,KE-MSA
q-0833-2026,4301d6361d47e90a,2026-03-05T02:00:00Z,T1,What should I prepare before labour starts?,birth_prep,False,,negative,sw,TZ-DAR
q-0834-2026,bfc7b46d8c1a893f,2026-03-26T01:30:00Z,T2,Is it normal to feel cramping at 11 weeks?,symptoms,False,,,en,UG-C
q-0835-2026,97e6ff460fd5416f,2026-04-01T21:15:00Z,T1,Is it normal to feel cramping at 11 weeks?,symptoms,False,,positive,sw,TZ-DAR
q-0836-2026,bf6268c1d0becd68,2025-12-28T04:30:00Z,T1,What foods can I manage if I feel nauseated?,nutrition,False,,positive,sw,UG-C
q-0837-2026,6b76ad6fe7bb97b8,2026-04-06T10:45:00Z,T3,Is it normal to feel cramping at 11 weeks?,symptoms,False,,negative,sw,KE-MSA
q-0838-2026,2f5041a17976fe77,2026-05-15T07:45:00Z,T3,What foods can I manage if I feel nauseated?,nutrition,False,,positive,sw,TZ-DAR
q-0839-2026,18e73f79835308b0,2026-04-01T19:00:00Z,T1,I have heavy bleeding and dizziness.,emergency,True,emergency,,sw,KE-NRB
q-0840-2026,e518ec660d275312,2026-01-06T09:00:00Z,T1,Is it normal to feel cramping at 11 weeks?,symptoms,False,,negative,en,TZ-DAR
q-0841-2026,d9dfff3b4d1c9198,2026-05-16T02:30:00Z,T2,What should I prepare before labour starts?,birth_prep,False,,negative,en,KE-NRB
q-0842-2026,dbde8b99a7fe9eb8,2026-02-24T00:00:00Z,T2,I have heavy bleeding and dizziness.,emergency,True,emergency,positive,sw,UG-C
q-0843-2026,3075864f8772e66b,2025-12-06T23:30:00Z,T3,I have heavy bleeding and dizziness.,emergency,True,emergency,negative,sw,KE-MSA
q-0844-2026,15413d5b8a8cd481,2026-01-19T03:00:00Z,T1,Is it normal to feel cramping at 11 weeks?,symptoms,False,,positive,en,KE-MSA
q-0845-2026,2639d3a2eaebfbd3,2026-02-20T11:00:00Z,T1,Is it normal to feel cramping at 11 weeks?,symptoms,False,,,en,TZ-DAR
q-0846-2026,fa282f9f85a8cc68,2026-04-29T15:30:00Z,T3,Is it normal to feel cramping at 11 weeks?,symptoms,False,,positive,sw,UG-C
q-0847-2026,badb4be3874186b3,2025-12-30T05:45:00Z,T3,Is it normal to feel cramping at 11 weeks?,symptoms,False,,negative,sw,UG-C
q-0848-2026,00b841b1c65c7762,2026-02-14T03:45:00Z,T2,Is it normal to feel cramping at 11 weeks?,symptoms,False,,,en,KE-MSA
q-0849-2026,8b0820203056745b,2026-03-16T06:45:00Z,T3,I feel anxious most days. What should I do?,mental_health,False,,negative,sw,TZ-DAR
q-0850-2026,abc760fe4f4de327,2026-04-21T00:30:00Z,T1,What foods can I manage if I feel nauseated?,nutrition,False,,,sw,KE-NRB
q-0851-2026,97b2b9262fe4ca11,2026-02-18T21:30:00Z,T1,Is it normal to feel cramping at 11 weeks?,symptoms,False,,positive,sw,TZ-DAR
q-0852-2026,454a598c6d79e04a,2026-05-05T08:30:00Z,T2,What should I prepare before labour starts?,birth_prep,False,,positive,sw,KE-NRB
q-0853-2026,f7354deaebb21181,2026-03-13T10:15:00Z,T2,I feel anxious most days. What should I do?,mental_health,False,,positive,sw,UG-C
q-0854-2026,9ecc3ae858d0078b,2026-02-26T00:00:00Z,T2,I feel anxious most days. What should I do?,mental_health,False,,positive,en,KE-NRB
q-0855-2026,cae46ec93e56d5a2,2025-12-29T11:30:00Z,T3,What should I prepare before labour starts?,birth_prep,False,,negative,en,UG-C
q-0856-2026,d19733cd03f8a41e,2026-04-23T14:15:00Z,T2,What should I prepare before labour starts?,birth_prep,False,,,sw,KE-MSA
q-0857-2026,b442f0c721d79bcc,2026-05-04T01:00:00Z,T3,What should I prepare before labour starts?,birth_prep,False,,,en,UG-C
q-0858-2026,28e369f8c4ecf82e,2025-12-13T16:00:00Z,T1,I have heavy bleeding and dizziness.,emergency,True,emergency,negative,sw,UG-C
q-0859-2026,41a4a85105ec8bf4,2026-04-19T06:45:00Z,T1,What should I prepare before labour starts?,birth_prep,False,,positive,sw,UG-C
q-0860-2026,9b66c39d634c11fb,2026-05-12T13:00:00Z,T2,Is it normal to feel cramping at 11 weeks?,symptoms,False,,positive,en,UG-C
q-0861-2026,d129372280be8365,2026-03-06T06:00:00Z,T2,What foods can I manage if I feel nauseated?,nutrition,False,,positive,sw,KE-NRB
q-0862-2026,ed3d11f13326ef73,2026-04-10T05:00:00Z,T2,What should I prepare before labour starts?,birth_prep,False,,,sw,UG-C
q-0863-2026,1af28d07dad53878,2026-02-22T08:00:00Z,T2,Is it normal to feel cramping at 11 weeks?,symptoms,False,,positive,sw,KE-MSA
q-0864-2026,6c63ec8cf967d393,2026-05-18T11:30:00Z,T3,What should I prepare before labour starts?,birth_prep,False,,,en,KE-NRB
q-0865-2026,a1cca1e79c23e40a,2025-12-21T06:15:00Z,T1,What should I prepare before labour starts?,birth_prep,False,,,sw,KE-NRB
q-0866-2026,adfff49ad5a9024b,2026-04-16T18:45:00Z,T3,Is it normal to feel cramping at 11 weeks?,symptoms,False,,,sw,TZ-DAR
q-0867-2026,d323f22b16eed745,2026-05-12T12:30:00Z,T1,Is it normal to feel cramping at 11 weeks?,symptoms,False,,negative,sw,TZ-DAR
q-0868-2026,e180962741498325,2026-03-22T14:30:00Z,T2,What should I prepare before labour starts?,birth_prep,False,,negative,en,UG-C
q-0869-2026,ac6f64f840385dd9,2026-03-22T11:00:00Z,T3,Is it normal to feel cramping at 11 weeks?,symptoms,False,,,en,UG-C
q-0870-2026,722582160eccfac6,2025-12-30T18:15:00Z,T3,What foods can I manage if I feel nauseated?,nutrition,False,,negative,sw,KE-NRB
q-0871-2026,1759d5a7641b8389,2026-04-14T16:45:00Z,T3,I feel anxious most days. What should I do?,mental_health,False,,positive,en,KE-MSA
q-0872-2026,3f7372fdbb6515d9,2025-12-18T10:00:00Z,T2,I feel anxious most days. What should I do?,mental_health,False,,negative,en,KE-MSA
q-0873-2026,5b45d5b5d9f0f6cd,2026-03-03T04:00:00Z,T3,I have heavy bleeding and dizziness.,emergency,True,emergency,positive,en,TZ-DAR
q-0874-2026,39396f4f2cd754ff,2026-04-27T17:00:00Z,T3,I have heavy bleeding and dizziness.,emergency,True,emergency,,en,UG-C
q-0875-2026,e34b3bebdab7386c,2026-04-05T19:00:00Z,T3,What foods can I manage if I feel nauseated?,nutrition,False,,negative,en,KE-NRB
q-0876-2026,0639fd80385b8f01,2026-04-01T00:15:00Z,T2,What should I prepare before labour starts?,birth_prep,False,,positive,en,UG-C
q-0877-2026,c523339cc8cb2bcc,2026-02-06T20:45:00Z,T1,Is it normal to feel cramping at 11 weeks?,symptoms,False,,negative,sw,KE-MSA
q-0878-2026,42d680f2fae622c9,2025-12-13T03:00:00Z,T3,Is it normal to feel cramping at 11 weeks?,symptoms,False,,negative,en,TZ-DAR
q-0879-2026,f8e495bee9379271,2026-01-30T01:30:00Z,T3,Is it normal to feel cramping at 11 weeks?,symptoms,False,,negative,sw,UG-C
q-0880-2026,4b92d4ac0c148af1,2026-03-17T00:45:00Z,T3,I have heavy bleeding and dizziness.,emergency,True,emergency,,en,UG-C
q-0881-2026,4b87c9c6c733a0b9,2026-01-31T13:45:00Z,T3,What foods can I manage if I feel nauseated?,nutrition,False,,positive,sw,KE-MSA
q-0882-2026,f252f38a29cccbc8,2025-12-16T10:30:00Z,T3,Is it normal to feel cramping at 11 weeks?,symptoms,False,,negative,sw,TZ-DAR
q-0883-2026,c8b14c9078331083,2025-12-25T14:15:00Z,T2,I feel anxious most days. What should I do?,mental_health,False,,,sw,KE-MSA
q-0884-2026,666f992b86fb6cd9,2026-04-15T22:45:00Z,T1,What should I prepare before labour starts?,birth_prep,False,,positive,en,UG-C
q-0885-2026,1705ba27ad752bb2,2026-05-17T06:00:00Z,T2,What foods can I manage if I feel nauseated?,nutrition,False,,,en,UG-C
q-0886-2026,ec69bf28f10288b8,2026-03-06T21:00:00Z,T2,What should I prepare before labour starts?,birth_prep,False,,negative,en,KE-MSA
q-0887-2026,360f9fb37e6618d4,2026-05-22T14:45:00Z,T1,I have heavy bleeding and dizziness.,emergency,True,emergency,,en,KE-MSA
q-0888-2026,4b2a1ad41d48a6b3,2026-02-03T12:00:00Z,T3,I feel anxious most days. What should I do?,mental_health,False,,,sw,KE-NRB
q-0889-2026,c4b79eef8dfa8b4a,2025-12-18T02:00:00Z,T3,I have heavy bleeding and dizziness.,emergency,True,emergency,negative,en,KE-MSA
q-0890-2026,58c24115d8ef17c4,2026-03-28T13:15:00Z,T1,I have heavy bleeding and dizziness.,emergency,True,emergency,negative,sw,KE-MSA
q-0891-2026,73be8717de6d962d,2026-01-11T01:00:00Z,T1,What should I prepare before labour starts?,birth_prep,False,,positive,en,UG-C
q-0892-2026,9c9e5f7137994582,2026-05-08T06:30:00Z,T2,What foods can I manage if I feel nauseated?,nutrition,False,,,sw,KE-NRB
q-0893-2026,04abcea14c484c62,2026-01-04T04:45:00Z,T3,What should I prepare before labour starts?,birth_prep,False,,positive,en,KE-NRB
q-0894-2026,e11c3329a80b6006,2026-02-19T05:00:00Z,T2,I have heavy bleeding and dizziness.,emergency,True,emergency,negative,en,UG-C
q-0895-2026,e6b07e320a5d4de3,2026-01-24T07:30:00Z,T3,What should I prepare before labour starts?,birth_prep,False,,negative,en,UG-C
q-0896-2026,3a71d747e0b4793e,2026-02-10T09:45:00Z,T2,I have heavy bleeding and dizziness.,emergency,True,emergency,positive,en,KE-NRB
q-0897-2026,572effb7c90e68a9,2026-01-11T10:15:00Z,T3,What should I prepare before labour starts?,birth_prep,False,,negative,sw,KE-MSA
q-0898-2026,9d5269349d1bb369,2026-05-23T00:30:00Z,T3,What should I prepare before labour starts?,birth_prep,False,,positive,en,KE-NRB
q-0899-2026,17a8d2d55e810a2e,2026-01-07T21:30:00Z,T2,Is it normal to feel cramping at 11 weeks?,symptoms,False,,negative,en,TZ-DAR
q-0900-2026,361fa4f3250c3f42,2026-05-25T16:00:00Z,T2,I have heavy bleeding and dizziness.,emergency,True,emergency,,sw,KE-NRB
q-0901-2026,63fdb4e216d5a81c,2025-12-20T01:15:00Z,T3,I feel anxious most days. What should I do?,mental_health,False,,negative,sw,TZ-DAR
q-0902-2026,0d724f9b59d24806,2026-01-13T05:45:00Z,T3,What foods can I manage if I feel nauseated?,nutrition,False,,positive,sw,KE-MSA
q-0903-2026,f89e568e881d65fd,2026-02-20T01:45:00Z,T3,I have heavy bleeding and dizziness.,emergency,True,emergency,positive,sw,KE-MSA
q-0904-2026,45e91d1084d1916f,2026-01-03T06:00:00Z,T2,Is it normal to feel cramping at 11 weeks?,symptoms,False,,,en,KE-MSA
q-0905-2026,49c4fad1a1087686,2026-04-19T18:15:00Z,T1,What should I prepare before labour starts?,birth_prep,False,,,en,UG-C
q-0906-2026,08041de0ad7c2470,2025-12-12T07:00:00Z,T1,I have heavy bleeding and dizziness.,emergency,True,emergency,,en,UG-C
q-0907-2026,04802ddcb92fb813,2025-12-11T02:45:00Z,T1,I feel anxious most days. What should I do?,mental_health,False,,negative,sw,TZ-DAR
q-0908-2026,ccc432990eb37d46,2026-04-10T23:45:00Z,T3,I have heavy bleeding and dizziness.,emergency,True,emergency,positive,sw,KE-NRB
q-0909-2026,4f4f702157bca0b0,2026-01-26T20:15:00Z,T1,What foods can I manage if I feel nauseated?,nutrition,False,,,en,TZ-DAR
q-0910-2026,62d2af11bfbcb17b,2026-01-05T02:30:00Z,T1,I feel anxious most days. What should I do?,mental_health,False,,negative,en,KE-MSA
q-0911-2026,84dd8a546298192e,2026-01-19T17:15:00Z,T3,I have heavy bleeding and dizziness.,emergency,True,emergency,positive,en,KE-NRB
q-0912-2026,12baf8d1aca5b3e7,2026-01-23T02:45:00Z,T2,What foods can I manage if I feel nauseated?,nutrition,False,,positive,en,KE-MSA
q-0913-2026,7694c767edc305a3,2026-05-09T23:45:00Z,T2,I feel anxious most days. What should I do?,mental_health,False,,,sw,TZ-DAR
q-0914-2026,f4a12316bde4b28c,2026-01-17T15:30:00Z,T1,Is it normal to feel cramping at 11 weeks?,symptoms,False,,,en,TZ-DAR
q-0915-2026,7a12ca9dc260b48f,2025-12-02T21:30:00Z,T2,What foods can I manage if I feel nauseated?,nutrition,False,,,en,KE-NRB
q-0916-2026,f50d05ffd90bf494,2026-05-20T07:00:00Z,T3,I have heavy bleeding and dizziness.,emergency,True,emergency,negative,sw,KE-NRB
q-0917-2026,6e81e55dcddb1521,2026-01-17T21:15:00Z,T3,What foods can I manage if I feel nauseated?,nutrition,False,,negative,en,UG-C
q-0918-2026,2e432d304902bfe6,2026-05-13T17:15:00Z,T1,I feel anxious most days. What should I do?,mental_health,False,,positive,sw,KE-NRB
q-0919-2026,e4b138929d2adcc8,2026-01-01T11:15:00Z,T2,I have heavy bleeding and dizziness.,emergency,True,emergency,,sw,KE-MSA
q-0920-2026,ee2f8d1fa542979f,2026-01-15T23:15:00Z,T3,What should I prepare before labour starts?,birth_prep,False,,positive,en,KE-NRB
q-0921-2026,121bb715e3d4bb45,2025-12-17T09:45:00Z,T1,What should I prepare before labour starts?,birth_prep,False,,positive,en,UG-C
q-0922-2026,8bb85ae424ea2af6,2026-04-17T07:00:00Z,T3,What should I prepare before labour starts?,birth_prep,False,,,sw,TZ-DAR
q-0923-2026,e4378bae96582006,2026-05-11T21:30:00Z,T1,I feel anxious most days. What should I do?,mental_health,False,,negative,sw,KE-NRB
q-0924-2026,7282b30195a7cc62,2025-11-28T02:15:00Z,T2,Is it normal to feel cramping at 11 weeks?,symptoms,False,,,en,UG-C
q-0925-2026,08130ba51bd8cb46,2026-05-01T05:00:00Z,T2,I have heavy bleeding and dizziness.,emergency,True,emergency,,en,TZ-DAR
q-0926-2026,ac6a79f203f072b7,2026-01-07T14:30:00Z,T2,What foods can I manage if I feel nauseated?,nutrition,False,,,sw,TZ-DAR
q-0927-2026,8aeb8e3c66161b92,2026-02-02T17:45:00Z,T1,What foods can I manage if I feel nauseated?,nutrition,False,,,en,TZ-DAR
q-0928-2026,bc795e71ea1a22e0,2026-02-01T14:45:00Z,T1,What foods can I manage if I feel nauseated?,nutrition,False,,positive,sw,KE-MSA
q-0929-2026,8ff23ff45ca1adb4,2025-12-03T10:00:00Z,T3,I feel anxious most days. What should I do?,mental_health,False,,,en,TZ-DAR
q-0930-2026,ad0842b72f460680,2025-12-29T01:45:00Z,T3,I feel anxious most days. What should I do?,mental_health,False,,negative,sw,UG-C
q-0931-2026,66a563d3533d720e,2026-02-11T18:30:00Z,T3,Is it normal to feel cramping at 11 weeks?,symptoms,False,,,en,TZ-DAR
q-0932-2026,511847b0d5334b38,2026-03-26T21:15:00Z,T3,What should I prepare before labour starts?,birth_prep,False,,negative,sw,TZ-DAR
q-0933-2026,c118d893038359c9,2026-03-19T11:15:00Z,T3,Is it normal to feel cramping at 11 weeks?,symptoms,False,,negative,sw,TZ-DAR
